CustomerID,Recency,Frequency,Monetary,FutureRevenue
13962.0,63,1,117.6,51.95
13963.0,125,4,664.54,0.0
13969.0,35,6,1507.08,7546.86
13971.0,32,3,974.52,1783.74
13972.0,19,1,145.9,44.349999999999994
13973.0,104,1,264.7,0.0
13975.0,33,2,961.61,1564.67
13976.0,24,1,357.98,0.0
13982.0,143,2,903.8,968.01
13983.0,4,8,1681.06,922.37
13984.0,67,3,717.23,203.28
13985.0,1,3,1165.3,5894.83
13988.0,18,2,1356.08,2791.88
13989.0,56,1,896.6700000000001,369.40999999999997
13990.0,30,1,311.3,0.0
13993.0,23,4,1492.82,1973.54
13995.0,63,1,310.45,1083.24
13999.0,31,4,1246.82,2654.9900000000002
14000.0,28,1,635.66,0.0
14001.0,50,2,1309.14,733.94
14004.0,106,1,900.02,3682.62
14005.0,33,1,187.16,2687.56
14006.0,58,2,662.09,300.1
14009.0,15,2,695.61,0.0
14012.0,95,1,328.8,0.0
14013.0,93,1,118.5,354.52
14016.0,25,3,3364.63,976.58
14021.0,28,2,501.7,130.2
14022.0,42,1,440.0,0.0
14023.0,67,1,273.14,310.93
14030.0,60,5,1435.02,925.07
14031.0,13,11,7904.56,9382.300000000001
14032.0,23,5,1535.57,1440.02
14035.0,85,2,700.58,727.44
14036.0,102,1,626.65,0.0
14037.0,182,1,111.8,35.400000000000006
14038.0,24,1,716.32,844.0600000000001
14040.0,33,5,1449.38,2165.54
14041.0,83,1,141.41,0.0
14044.0,127,1,173.74,479.08
14045.0,155,3,1251.75,408.0
14046.0,101,1,154.99,0.0
14047.0,17,3,635.92,672.69
14048.0,122,1,409.93,0.0
14049.0,18,2,3058.46,2623.26
14051.0,30,11,5833.4800000000005,9776.91
14056.0,1,11,3695.32,4519.33
14057.0,16,8,2676.5299999999997,3541.43
14059.0,84,1,183.6,0.0
14060.0,1,11,3395.1,2745.32
14062.0,56,6,4834.63,5630.22
14064.0,29,3,842.16,511.58
14066.0,84,1,152.55,0.0
14068.0,137,1,265.85,0.0
14071.0,77,2,356.81,1082.01
14075.0,78,1,307.92,634.34
14077.0,42,2,199.61,299.81
14078.0,2,5,827.91,221.46
14081.0,119,2,934.52,0.0
14082.0,182,1,182.25,0.0
14083.0,16,5,489.47,528.96
14085.0,15,10,2812.41,1636.13
14088.0,7,3,15354.84,35136.97
14090.0,142,1,76.32000000000001,0.0
14092.0,13,6,1797.47,2279.44
14099.0,35,5,1321.46,1782.71
14101.0,15,4,4159.389999999999,1817.4
14105.0,56,1,1266.23,0.0
14107.0,37,4,1475.08,1228.15
14110.0,37,2,1701.52,3981.63
14111.0,59,1,94.2,598.65
14112.0,21,3,1152.5,1762.65
14113.0,172,1,433.5,1406.92
14114.0,91,2,386.53,0.0
14127.0,74,2,452.23,257.48
14128.0,73,1,305.54,331.96
14129.0,78,1,358.90000000000003,764.96
14130.0,136,1,483.86,0.0
14132.0,1,1,306.86,3279.17
14133.0,133,1,318.0,287.64
14135.0,3,9,2441.46,2248.85
14142.0,190,1,311.81,0.0
14145.0,34,1,1128.6,2613.6
14146.0,72,2,1903.73,2287.27
14147.0,103,1,182.8,300.6
14148.0,51,1,157.2,0.0
14149.0,38,1,446.62,0.0
14150.0,177,1,306.18,352.46000000000004
14152.0,51,1,314.51,306.78000000000003
14154.0,56,2,1345.62,0.0
14155.0,83,1,118.75,0.0
14156.0,3,19,44865.35,72514.28
14157.0,102,1,277.17,155.71
14159.0,4,3,1114.62,3578.39
14161.0,33,3,1110.52,0.0
14162.0,110,1,177.68,111.68
14163.0,16,2,749.79,1696.12
14165.0,93,1,122.53999999999999,0.0
14167.0,80,2,259.0,315.84
14173.0,36,1,114.04,336.8
14175.0,147,1,322.58,2899.72
14176.0,114,4,576.9000000000001,0.0
14180.0,2,16,3433.62,1314.9
14185.0,148,1,197.65,0.0
14188.0,32,2,760.9,1293.46
14189.0,18,8,2156.07,2498.01
14191.0,2,3,786.7,3898.06
14193.0,87,1,422.53999999999996,430.85
14194.0,14,7,3407.87,7941.650000000001
14195.0,19,2,1012.0,0.0
14198.0,56,1,183.3,518.1
14199.0,35,1,185.39999999999998,0.0
14201.0,3,4,411.1,336.34
14205.0,81,1,222.9,243.8
14206.0,56,1,328.15999999999997,0.0
14209.0,31,3,1083.15,990.28
14210.0,15,5,1599.65,306.19
14211.0,25,5,909.89,1331.21
14214.0,95,1,638.65,365.73
14215.0,4,4,1098.27,691.45
14217.0,2,8,989.25,1015.73
14220.0,64,2,632.4,0.0
14221.0,7,4,1653.83,1778.97
14223.0,81,1,304.9,686.23
14224.0,32,2,495.32,554.8
14226.0,27,2,1709.4,522.7900000000001
14227.0,13,7,2399.52,951.44
14229.0,109,2,762.13,785.0699999999999
14231.0,1,3,925.71,0.0
14232.0,4,2,1003.97,1044.1
14233.0,29,3,959.1,503.62
14235.0,43,2,1264.55,1880.31
14236.0,189,1,189.3,301.56
14237.0,190,1,161.0,0.0
14238.0,143,1,146.85,0.0
14239.0,18,6,1295.04,1085.81
14240.0,43,1,226.85,663.49
14241.0,1,1,213.70000000000002,0.0
14242.0,52,2,280.55,0.0
14243.0,63,5,1513.07,1075.7
14245.0,37,2,1693.45,0.0
14246.0,63,1,449.64,1024.42
14247.0,95,1,136.76999999999998,0.0
14248.0,135,1,302.58,0.0
14256.0,77,2,969.0600000000001,0.0
14257.0,2,2,1030.59,2069.13
14258.0,17,6,7607.82,5062.16
14262.0,58,1,240.0,2378.23
14264.0,63,1,115.7,218.27
14267.0,77,2,836.36,679.88
14270.0,149,1,492.65000000000003,0.0
14271.0,43,1,112.32,0.0
14272.0,71,1,132.09,305.87
14273.0,35,2,218.7,341.27
14276.0,107,1,341.2,778.54
14277.0,29,1,1637.43,2578.77
14280.0,14,1,134.04,0.0
14282.0,20,5,1809.18,1920.16
14286.0,60,1,2050.08,2578.67
14287.0,16,2,83.28,93.35
14288.0,30,1,426.6,0.0
14289.0,16,3,594.22,317.04
14290.0,179,1,777.5600000000001,1537.0900000000001
14291.0,28,3,1613.46,2269.79
14292.0,21,2,1125.21,3746.7200000000003
14293.0,122,2,508.02000000000004,538.5400000000001
14297.0,92,1,232.6,1072.73
14298.0,8,30,30493.99,21033.31
14299.0,135,4,1565.94,2399.68
14304.0,40,1,383.45,0.0
14307.0,37,3,1694.98,1300.74
14309.0,52,4,935.88,1416.65
14311.0,60,1,310.26,0.0
14312.0,4,4,854.59,757.0
14315.0,8,2,856.2,1624.93
14320.0,24,2,477.79,0.0
14321.0,151,1,326.82,1203.93
14323.0,56,1,299.82,305.24
14326.0,59,1,183.85,0.0
14329.0,91,2,2125.6,2889.2400000000002
14334.0,21,5,1678.23,873.98
14336.0,15,3,1114.39,500.52000000000004
14338.0,13,1,579.97,8.25
14339.0,60,1,309.52,0.0
14340.0,36,1,134.7,0.0
14341.0,32,4,703.15,1479.13
14342.0,27,1,309.6,358.96
14344.0,24,6,645.88,244.05
14346.0,114,1,262.44,759.14
14348.0,77,1,409.57,0.0
14350.0,91,1,282.93,0.0
14352.0,52,2,845.32,233.64000000000001
14353.0,32,1,90.6,0.0
14355.0,183,1,174.4,0.0
14364.0,5,4,2161.85,1555.5
14367.0,1,8,4145.52,5116.0
14368.0,137,1,155.0,0.0
14371.0,112,1,100.5,0.0
14373.0,175,1,76.55,0.0
14375.0,2,1,257.68,0.0
14377.0,8,2,617.05,0.0
14379.0,112,1,110.98,237.12
14386.0,114,1,142.4,0.0
14388.0,20,3,1173.19,2039.65
14389.0,8,1,311.14,732.32
14390.0,28,3,1036.08,3616.7400000000002
14393.0,35,1,67.95,0.0
14395.0,40,5,1625.94,1881.77
14396.0,188,1,110.35000000000001,377.64
14397.0,15,2,242.24,2370.72
14401.0,132,2,552.12,3499.36
14403.0,34,2,976.01,499.79999999999995
14404.0,77,3,723.58,750.74
14407.0,23,2,1002.6800000000001,1155.05
14408.0,7,3,1081.79,1524.74
14409.0,136,3,666.1,1393.3500000000001
14410.0,24,6,778.8,326.27
14411.0,128,1,1063.0,0.0
14413.0,179,1,122.7,0.0
14414.0,176,1,217.2,1279.78
14415.0,15,5,2399.25,3501.03
14419.0,70,2,307.56,750.5
14421.0,29,1,455.18,357.93
14422.0,84,1,401.31,3862.33
14423.0,35,1,265.2,0.0
14426.0,93,3,1495.58,2986.09
14428.0,57,2,330.62,914.21
14431.0,120,1,470.36,0.0
14437.0,183,1,63.0,0.0
14438.0,123,1,131.9,0.0
14439.0,137,1,2661.24,0.0
14440.0,134,2,1185.71,1171.97
14441.0,73,1,356.84000000000003,1356.05
14442.0,22,2,1589.82,0.0
14443.0,127,2,608.4,811.8
14446.0,64,1,303.04,736.54
14447.0,13,2,601.03,562.2
14448.0,181,1,102.35000000000001,273.0
14449.0,64,2,401.3,505.8
14450.0,60,2,269.45,213.8
14451.0,12,1,360.0,302.59
14453.0,7,1,119.93,0.0
14457.0,128,1,113.64,0.0
14460.0,128,1,30.0,404.34
14461.0,79,1,776.23,1326.83
14462.0,3,7,1140.72,863.3
14463.0,22,1,115.92,413.7
14465.0,64,3,1058.6200000000001,0.0
14466.0,4,4,1345.7,926.7
14467.0,130,1,131.7,467.06
14470.0,105,1,297.64,163.55
14472.0,5,5,1529.6299999999999,407.21
14473.0,99,1,85.0,149.34000000000003
14475.0,3,2,622.17,303.68
14476.0,74,1,215.7,0.0
14477.0,1,2,523.0,786.6
14479.0,71,2,316.25,0.0
14481.0,104,1,302.86,333.65
14482.0,56,1,238.1,1830.05
14483.0,99,1,137.1,0.0
14487.0,185,1,125.10000000000001,1071.23
14489.0,24,1,463.38,0.0
14491.0,190,1,127.2,213.73
14496.0,129,2,538.8100000000001,0.0
14497.0,126,1,475.37,0.0
14498.0,3,2,313.24,1644.08
14499.0,96,1,126.02000000000001,689.3
14500.0,7,1,284.85,72.0
14501.0,1,2,251.21,0.0
14502.0,52,6,1070.23,1400.44
14504.0,60,3,542.71,130.55
14505.0,21,5,3192.76,2712.88
14506.0,101,2,566.86,1445.31
14507.0,32,3,615.31,767.87
14512.0,5,2,275.28,0.0
14513.0,24,2,317.35,138.24
14514.0,18,2,403.11,652.24
14515.0,8,2,765.65,1336.44
14520.0,108,1,165.0,105.60000000000001
14522.0,15,1,278.63,695.91
14524.0,53,4,777.58,1090.1
14525.0,3,5,2032.94,2299.26
14527.0,2,27,3562.36,4946.46
14530.0,2,3,1560.84,1365.07
14532.0,53,4,932.85,0.0
14533.0,170,1,433.5,1516.22
14534.0,4,9,1862.2,2584.85
14535.0,66,1,853.97,2010.22
14536.0,77,1,171.8,0.0
14538.0,73,1,106.5,281.75
14540.0,126,1,195.9,800.36
14541.0,31,6,1013.75,447.9
14542.0,3,1,103.25,0.0
14543.0,7,9,2455.55,1174.78
14544.0,179,1,1121.92,902.53
14546.0,19,2,874.88,1703.21
14548.0,135,1,326.4,326.4
14549.0,128,1,289.24,0.0
14551.0,21,1,125.43,60.8
14553.0,36,2,312.32,546.95
14555.0,119,1,197.94,126.2
14560.0,13,9,1232.0,1005.77
14561.0,1,1,222.07,858.6899999999999
14562.0,49,3,916.1,4158.67
14565.0,22,2,1877.55,1221.57
14570.0,98,2,218.06,0.0
14572.0,71,3,1077.93,1754.91
14573.0,18,7,1378.9,274.52
14576.0,189,1,35.400000000000006,0.0
14577.0,50,2,468.01,391.7
14583.0,3,2,314.33,738.22
14584.0,14,2,474.8,567.46
14586.0,94,1,237.36,0.0
14587.0,1,8,1473.53,127.61
14589.0,189,1,39.75,0.0
14591.0,30,1,250.22,1196.92
14593.0,16,2,339.59,278.4
14594.0,190,1,255.0,124.83
14595.0,130,1,163.8,1576.8
14597.0,9,1,165.1,718.05
14600.0,123,1,393.33000000000004,0.0
14603.0,92,1,660.0,0.0
14606.0,3,50,6996.73,5159.92
14607.0,78,1,495.0,16074.5
14608.0,179,1,204.0,1581.15
14609.0,114,1,144.0,457.56
14616.0,60,3,406.08000000000004,0.0
14618.0,155,1,211.8,341.64
14619.0,63,1,394.44,0.0
14620.0,23,2,412.78000000000003,0.0
14621.0,4,2,636.3100000000001,1152.05
14622.0,2,1,320.58000000000004,0.0
14623.0,3,2,397.86,491.39
14625.0,13,2,899.63,0.0
14626.0,50,1,586.9,2204.37
14628.0,59,1,331.58000000000004,340.38
14631.0,52,2,630.08,376.90000000000003
14632.0,80,1,114.56,0.0
14633.0,83,1,344.90000000000003,0.0
14636.0,86,1,300.19,309.66
14639.0,108,2,1235.13,1749.36
14640.0,45,1,413.45000000000005,1711.63
14643.0,175,1,357.94,335.87
14644.0,115,1,187.50000000000003,643.26
14645.0,93,1,240.10000000000002,356.99
14646.0,9,27,116135.92,164070.1
14647.0,18,1,243.22,0.0
14649.0,29,2,584.22,833.0699999999999
14651.0,28,1,416.32,238.28
14653.0,155,1,344.81,1602.74
14655.0,39,1,810.56,1121.67
14656.0,100,1,133.11,157.94
14657.0,99,2,524.4,323.82
14659.0,4,5,1381.76,1148.17
14662.0,52,3,524.86,246.31
14665.0,114,3,731.66,1104.04
14667.0,31,11,3953.81,5287.39
14669.0,59,3,1269.99,0.0
14670.0,97,2,411.53,0.0
14672.0,52,2,765.55,0.0
14673.0,185,1,373.49,1362.91
14676.0,24,3,1148.52,1399.72
14680.0,16,9,14533.880000000001,14220.23
14681.0,29,1,393.95,105.0
14682.0,5,2,52.0,0.0
14684.0,32,2,519.26,717.02
14688.0,16,10,2787.68,2843.19
14689.0,26,1,112.8,0.0
14691.0,30,1,439.6,1674.73
14692.0,52,3,480.3,111.25
14693.0,82,1,172.9,0.0
14696.0,4,4,1171.39,907.5600000000001
14697.0,35,2,188.60999999999999,0.0
14699.0,31,1,109.13000000000001,0.0
14700.0,7,2,1557.6,677.6999999999999
14701.0,64,5,1750.75,798.62
14702.0,98,6,1222.15,2069.9900000000002
14705.0,16,1,179.0,0.0
14708.0,186,1,419.06,707.31
14709.0,5,5,1943.04,2978.0
14711.0,2,6,1603.99,1264.81
14713.0,3,7,1449.6399999999999,1216.72
14715.0,115,2,247.45,619.9300000000001
14719.0,66,1,223.46,1378.67
14723.0,175,3,471.0,687.3000000000001
14727.0,91,1,268.58,0.0
14729.0,191,1,313.49,0.0
14730.0,50,3,555.6,1449.46
14731.0,23,2,251.01999999999998,129.0
14732.0,4,4,1283.2,1419.29
14733.0,21,8,7907.58,1678.3300000000002
14735.0,14,17,2555.41,3510.28
14737.0,170,1,434.0,730.55
14738.0,16,4,525.69,788.76
14739.0,37,3,1307.6200000000001,2594.66
14740.0,14,3,1448.21,0.0
14741.0,179,2,495.3,905.04
14744.0,115,5,928.03,171.95
14745.0,2,2,581.67,638.59
14747.0,66,1,328.2,0.0
14748.0,29,3,771.13,644.62
14754.0,113,1,228.26999999999998,409.78
14755.0,24,4,1862.51,3147.77
14758.0,23,3,1206.94,277.12
14759.0,50,1,572.25,1053.72
14760.0,114,1,89.2,0.0
14761.0,152,1,97.5,158.4
14762.0,81,1,300.52,0.0
14766.0,31,3,1166.21,1307.16
14769.0,18,4,5837.35,4837.4
14770.0,49,2,876.42,0.0
14775.0,189,1,406.56,605.3399999999999
14776.0,35,3,1074.6,1463.7
14778.0,126,1,334.05,396.81
14779.0,98,3,386.15,0.0
14782.0,137,1,200.10000000000002,0.0
14784.0,141,1,114.68,175.31
14790.0,71,1,152.16,592.9
14794.0,21,4,679.54,640.37
14796.0,35,9,3478.75,4543.74
14798.0,127,1,75.68,98.06
14800.0,8,7,3394.06,945.6800000000001
14803.0,93,2,730.79,114.76
14805.0,131,1,109.25,445.4
14810.0,16,8,1278.7,809.18
14813.0,187,2,155.43,0.0
14816.0,14,1,271.85,0.0
14817.0,17,2,1110.34,0.0
14818.0,71,1,118.25,539.55
14819.0,9,1,84.72,187.35
14821.0,184,1,48.800000000000004,0.0
14823.0,11,2,210.65,110.78
14825.0,21,5,1025.8700000000001,1201.04
14828.0,14,3,2139.76,0.0
14829.0,1,3,531.63,165.92
14834.0,57,1,243.69,1476.61
14837.0,19,1,492.26,1157.24
14840.0,85,1,62.85,0.0
14841.0,91,3,1781.8500000000001,1513.91
14842.0,9,2,1688.48,1136.21
14844.0,58,1,874.5500000000001,2315.26
14849.0,30,10,2412.91,5517.63
14850.0,129,1,325.75,0.0
14851.0,73,1,206.13,305.22
14852.0,69,1,490.4,2346.29
14853.0,28,1,214.5,261.3
14854.0,45,3,1191.33,1568.5
14859.0,21,1,296.86,1056.88
14865.0,189,1,37.2,15.0
14866.0,183,1,103.67999999999999,14286.22
14867.0,3,3,710.28,0.0
14868.0,50,1,439.33,2514.26
14870.0,79,1,327.25,0.0
14871.0,72,2,248.6,273.78000000000003
14873.0,27,1,519.68,0.0
14875.0,80,1,362.0,1103.32
14878.0,19,4,851.74,633.8
14880.0,2,2,363.27,342.92
14883.0,29,1,310.56,451.03
14886.0,70,1,364.8,0.0
14888.0,24,1,369.2,0.0
14889.0,153,1,135.9,0.0
14890.0,71,1,125.65,0.0
14891.0,5,1,449.38,105.0
14895.0,22,3,3919.78,7218.93
14896.0,22,2,468.77000000000004,0.0
14897.0,114,1,175.5,1190.88
14898.0,57,4,610.93,692.59
14901.0,178,3,497.04999999999995,924.24
14903.0,17,3,1800.23,1010.4
14905.0,51,1,308.55,307.6
14907.0,178,3,960.69,2540.41
14911.0,1,65,42743.41,101081.65
14912.0,64,1,482.78999999999996,385.06
14913.0,91,2,615.8299999999999,611.6
14915.0,95,1,142.28,165.20000000000002
14916.0,141,1,295.05,973.93
14920.0,30,2,977.77,0.0
14921.0,18,1,903.01,413.06
14924.0,63,1,310.05,0.0
14930.0,91,1,1104.13,1268.73
14931.0,23,2,586.0,671.6800000000001
14932.0,183,1,363.53,0.0
14934.0,100,1,828.84,1062.1
14935.0,114,1,1784.71,0.0
14936.0,93,1,1576.3600000000001,6560.66
14944.0,3,5,1832.03,4068.2200000000003
14948.0,36,1,278.4,823.57
14952.0,24,7,3534.61,4564.88
14957.0,70,1,58.49,0.0
14958.0,2,2,392.28,107.39999999999999
14959.0,33,2,422.38,273.04
14961.0,49,5,3179.66,3865.02
14962.0,88,1,126.7,0.0
14963.0,1,1,294.2,1193.6
14964.0,64,1,206.21,0.0
14970.0,69,2,782.25,809.81
14973.0,43,1,654.6,659.85
14976.0,13,3,450.26,340.6
14978.0,53,4,1537.28,394.14
14981.0,63,1,102.12,0.0
14985.0,15,2,296.75,0.0
14987.0,183,1,163.2,163.2
14988.0,29,1,334.54,0.0
14995.0,97,1,119.31,113.92
14998.0,58,1,183.64,246.23
15002.0,114,3,1147.5900000000001,494.17
15005.0,4,13,2951.12,3365.45
15012.0,191,1,191.06,231.98
15018.0,70,2,291.34000000000003,204.87
15019.0,84,1,266.0,0.0
15021.0,36,3,685.09,1229.73
15023.0,35,4,2857.73,3945.03
15024.0,114,3,688.09,973.24
15026.0,57,2,230.78,238.22
15027.0,36,2,654.12,412.03000000000003
15028.0,186,1,185.97,441.16
15030.0,85,1,152.76,365.52000000000004
15031.0,99,1,150.83,517.31
15032.0,73,3,4959.1,0.0
15033.0,25,3,1169.14,1417.53
15034.0,50,5,2664.83,1643.78
15038.0,5,4,517.45,188.04
15039.0,2,27,14092.79,5821.650000000001
15042.0,16,1,135.93,0.0
15044.0,24,11,4505.33,3194.9
15045.0,75,1,388.9,346.76
15046.0,12,8,2317.46,2896.31
15047.0,87,1,343.62,0.0
15048.0,38,2,256.45,127.6
15049.0,91,1,121.17000000000002,0.0
15052.0,136,1,215.78,0.0
15053.0,99,1,222.65,475.14
15057.0,92,2,1489.5,0.0
15058.0,60,5,740.76,1384.23
15059.0,33,4,569.02,768.7
15061.0,2,30,31280.62,23253.52
15062.0,35,3,814.04,173.82
15063.0,30,1,370.79999999999995,0.0
15065.0,45,2,1406.4,1751.73
15067.0,100,1,848.05,896.71
15068.0,73,1,239.95999999999998,313.4
15070.0,190,1,106.2,0.0
15071.0,93,1,588.6700000000001,393.40000000000003
15073.0,3,2,861.96,181.45
15078.0,8,14,4184.16,5558.95
15079.0,30,4,895.61,0.0
15081.0,25,2,248.05,256.75
15083.0,74,1,88.2,0.0
15087.0,99,1,306.94,0.0
15090.0,125,1,381.32,0.0
15092.0,32,2,457.81,0.0
15093.0,24,4,3396.68,1200.34
15095.0,20,1,770.5,600.1
15100.0,151,3,876.0,0.0
15101.0,176,1,102.28,215.25
15104.0,14,2,1027.44,0.0
15106.0,29,2,778.45,644.0699999999999
15107.0,128,6,319.5,0.0
15108.0,3,3,623.45,676.8
15109.0,63,1,484.95,0.0
15110.0,136,1,169.65,826.45
15111.0,190,1,288.5,1278.98
15114.0,34,3,717.91,2042.65
15116.0,22,1,479.65,873.1
15117.0,33,1,312.4,1239.38
15119.0,63,1,266.4,0.0
15121.0,106,1,295.15,162.57
15122.0,21,2,930.61,703.17
15123.0,23,1,1069.47,1129.84
15124.0,9,1,90.75,93.44
15125.0,25,4,7310.72,4217.76
15128.0,37,1,483.7,987.3
15129.0,28,4,1120.38,2327.02
15132.0,17,2,489.87,488.06
15133.0,75,2,657.9,324.52
15134.0,30,2,239.45000000000002,1148.54
15135.0,56,1,139.05,0.0
15139.0,57,2,178.96,0.0
15140.0,16,3,1127.45,1226.8
15143.0,43,1,259.45,0.0
15144.0,34,5,1695.02,4885.42
15145.0,44,2,724.03,470.7
15146.0,108,1,834.22,492.94
15147.0,57,1,623.5,0.0
15150.0,3,2,1318.07,3996.4
15152.0,4,1,756.1,3989.59
15157.0,175,1,1085.46,850.61
15159.0,2,14,5675.87,12965.14
15160.0,174,1,158.16,0.0
15163.0,9,1,155.0,149.47
15164.0,25,2,368.18,474.87
15165.0,190,1,487.75,0.0
15167.0,138,1,163.0,0.0
15171.0,148,1,1289.5,0.0
15172.0,14,2,526.2,1097.85
15174.0,140,1,135.75,0.0
15178.0,77,1,40.5,0.0
15179.0,51,3,1455.12,751.83
15180.0,184,1,87.5,0.0
15181.0,87,1,300.0,389.47999999999996
15182.0,86,1,370.48,252.37
15184.0,8,1,235.23000000000002,171.53
15187.0,29,1,431.6,4345.58
15189.0,1,17,5530.21,10695.18
15192.0,8,2,737.99,306.33
15194.0,16,9,3661.18,3955.35
15197.0,70,2,773.25,306.36
15199.0,53,2,657.15,611.55
15201.0,21,2,602.27,634.27
15203.0,15,2,692.9,1134.9
15204.0,174,1,316.58,0.0
15206.0,93,1,17.700000000000003,402.59999999999997
15208.0,170,1,65.4,804.72
15210.0,42,1,331.18,0.0
15211.0,182,1,383.07,511.34000000000003
15212.0,58,1,101.8,0.0
15213.0,136,2,328.35,0.0
15214.0,1,2,651.63,1009.8100000000001
15218.0,35,3,1757.26,3999.63
15220.0,21,3,858.1899999999999,920.77
15221.0,183,1,403.25,0.0
15222.0,136,1,585.0,0.0
15223.0,43,2,755.75,0.0
15224.0,175,2,322.08,0.0
15225.0,51,1,409.40000000000003,0.0
15226.0,128,1,154.41,0.0
15227.0,33,3,876.8199999999999,342.58
15228.0,112,1,904.85,2481.86
15230.0,56,2,429.6,0.0
15234.0,94,1,197.0,0.0
15235.0,35,12,2247.51,0.0
15236.0,116,1,321.05,0.0
15237.0,20,2,1093.65,318.67
15238.0,1,1,300.14,771.85
15240.0,9,3,1045.38,661.1899999999999
15241.0,1,4,1065.36,691.08
15244.0,65,1,297.94,333.63
15245.0,4,2,1737.72,778.12
15246.0,55,2,514.15,0.0
15249.0,14,5,2841.37,3847.09
15251.0,28,2,4095.72,6389.27
15257.0,100,1,317.15,0.0
15258.0,34,1,315.66,307.5
15260.0,4,5,1270.48,540.29
15262.0,141,1,178.95000000000002,0.0
15265.0,53,1,712.24,793.88
15266.0,155,1,119.3,0.0
15270.0,56,4,1313.75,1065.74
15271.0,21,5,735.61,1771.46
15279.0,172,1,290.51,0.0
15281.0,15,6,1927.41,404.74
15288.0,18,3,1624.0,682.52
15289.0,67,1,375.45,564.33
15290.0,20,8,2032.57,5910.65
15291.0,65,9,2679.59,1988.71
15292.0,18,1,180.94,0.0
15296.0,1,3,2077.59,1595.27
15298.0,4,5,1777.2,3022.7
15299.0,81,4,2435.01,2072.0
15301.0,4,6,2775.91,2294.44
15303.0,107,1,574.02,0.0
15304.0,36,5,381.6,312.8
15308.0,91,1,310.47,0.0
15311.0,2,45,33726.11,27041.79
15312.0,32,2,607.9,316.95
15314.0,16,1,327.97,0.0
15316.0,144,1,165.0,0.0
15319.0,101,1,204.5,0.0
15321.0,109,1,1159.47,1588.8400000000001
15326.0,151,1,311.71,0.0
15332.0,183,4,1661.06,0.0
15333.0,25,1,1028.56,0.0
15339.0,135,1,257.9,316.17
15346.0,150,1,252.42000000000002,0.0
15347.0,183,1,201.60000000000002,0.0
15349.0,4,1,366.11,107.7
15350.0,190,1,115.65,0.0
15351.0,187,1,274.67,1685.44
15353.0,72,2,777.02,0.0
15356.0,35,5,1201.81,1564.69
15358.0,25,11,4363.07,3984.13
15361.0,179,1,418.92,0.0
15363.0,190,1,326.0,0.0
15364.0,71,1,331.80000000000007,581.39
15365.0,132,1,208.61,2105.71
15366.0,175,1,105.54,496.97
15367.0,63,2,1416.18,461.40999999999997
15370.0,21,3,1127.94,1258.11
15373.0,27,6,1191.75,1224.16
15376.0,39,1,654.17,579.19
15379.0,3,6,3572.4900000000002,130.8
15380.0,182,1,230.10000000000002,1460.16
15381.0,31,2,596.85,0.0
15382.0,2,4,2127.12,3828.59
15384.0,177,1,303.57,338.84
15386.0,3,1,394.14,0.0
15388.0,87,1,140.54,0.0
15392.0,177,1,338.98,1196.55
15393.0,98,1,124.10000000000001,107.76
15394.0,21,2,1436.44,747.1
15395.0,143,1,107.45,0.0
15397.0,107,1,94.0,0.0
15400.0,1,2,458.8,257.4
15402.0,13,1,440.99,185.78
15405.0,6,1,349.1,0.0
15406.0,118,1,252.29,258.42
15407.0,1,3,740.73,315.71
15408.0,81,1,267.18,0.0
15410.0,20,4,1800.89,1649.95
15414.0,59,1,36.2,738.7
15415.0,130,1,572.8100000000001,0.0
15416.0,57,2,2274.43,1709.89
15421.0,32,3,739.36,211.0
15422.0,140,2,97.7,0.0
15424.0,71,2,383.34,0.0
15426.0,74,2,662.98,784.41
15433.0,31,2,533.3,0.0
15434.0,17,1,306.96,734.5200000000001
15436.0,51,1,489.05,633.48
15437.0,79,1,200.16,0.0
15440.0,26,1,125.8,257.88
15442.0,66,1,594.0,0.0
15443.0,137,1,437.71,2799.2
15445.0,81,1,113.5,0.0
15447.0,148,1,155.17,0.0
15448.0,130,1,494.64,0.0
15449.0,2,2,647.7,326.82
15452.0,81,1,247.25,291.48
15453.0,5,1,197.09,1191.28
15454.0,179,1,179.1,0.0
15456.0,100,3,447.22,0.0
15457.0,79,1,237.07,0.0
15460.0,171,1,216.76,0.0
15462.0,4,1,105.0,129.6
15464.0,155,1,1048.85,0.0
15465.0,51,12,5163.46,2191.16
15482.0,68,3,1437.44,9617.52
15483.0,84,1,114.85,118.96
15485.0,153,2,1278.63,1296.37
15489.0,28,1,348.26,786.02
15491.0,35,3,1644.92,1455.17
15493.0,67,2,951.25,1050.55
15497.0,137,1,970.6,291.6
15498.0,7,13,7142.85,6173.55
15502.0,93,4,2640.46,7744.469999999999
15503.0,180,1,147.09,0.0
15508.0,6,6,1000.27,0.0
15510.0,148,1,250.0,0.0
15512.0,177,1,101.2,19.799999999999997
15513.0,16,12,6069.46,8688.76
15514.0,43,6,2561.94,1577.52
15517.0,50,1,267.03,0.0
15518.0,32,4,987.57,954.88
15521.0,29,4,1667.78,1332.42
15525.0,190,1,313.93,511.99
15527.0,37,3,900.04,1529.74
15528.0,71,1,229.33,0.0
15529.0,28,7,1932.21,2063.02
15530.0,64,1,553.13,949.22
15532.0,175,1,356.35,1224.58
15535.0,53,3,411.39,125.01
15543.0,105,1,127.86,0.0
15544.0,28,4,1759.47,1787.24
15545.0,188,1,135.32999999999998,157.39000000000001
