CustomerID,Recency,Frequency,Monetary,Monetary_log,Frequency_log,Cluster
13948,361,1,102.0,4.634728988229636,0.6931471805599453,0
13949,3,6,2427.32,7.794954939211736,1.9459101490553132,0
13950,11,4,745.06,6.61480602592395,1.6094379124341003,0
13951,176,3,674.45,6.5153791354156905,1.3862943611198906,0
13952,218,2,3251.071,8.087047303147697,1.0986122886681098,0
13953,7,7,3515.68,8.16527264169811,2.0794415416798357,0
13954,2,2,439.92,6.088863453095115,1.0986122886681098,0
13955,154,2,322.96,5.780620051380789,1.0986122886681098,0
13956,5,5,1019.27,6.927822577132249,1.791759469228055,0
13959,79,3,594.04,6.388628630176759,1.3862943611198906,0
13960,21,2,230.22,5.443369638247176,1.0986122886681098,0
13962,22,2,169.55,5.139028508864655,1.0986122886681098,0
13963,308,4,664.54,6.500598741212994,1.6094379124341003,0
13967,146,1,80.7,4.403054001865957,0.6931471805599453,0
13969,7,18,9024.17,9.107772619588772,2.9444389791664403,0
13971,19,8,2758.26,7.922717806819661,2.1972245773362196,0
13972,71,2,190.25,5.253581472706645,1.0986122886681098,0
13973,287,1,264.7,5.582367852765768,0.6931471805599453,0
13974,49,1,413.59000000000003,6.027290080077415,0.6931471805599453,0
13975,31,6,2461.2400000000002,7.808826783715542,1.9459101490553132,0
13976,207,1,357.98,5.8832666766299955,0.6931471805599453,0
13978,15,2,196.79000000000002,5.287205861793318,1.0986122886681098,0
13979,73,1,869.87,6.769492711981713,0.6931471805599453,0
13980,60,1,200.14,5.304001183016334,0.6931471805599453,0
13982,39,4,1871.81,7.535195255760907,1.6094379124341003,0
13983,30,12,2603.43,7.864969120264265,2.5649493574615367,0
13984,27,5,920.51,6.8260136289229445,1.791759469228055,0
13985,4,15,7060.13,8.862360374336811,2.772588722239781,0
13986,17,1,320.46,5.7728731191409945,0.6931471805599453,0
13988,20,6,4147.96,8.330612979409075,1.9459101490553132,0
13989,66,2,1266.08,7.144470319606423,1.0986122886681098,0
13990,213,1,311.3,5.7439642642890325,0.6931471805599453,0
13991,12,6,852.88,6.749790668692898,1.9459101490553132,0
13992,30,1,76.8,4.354141431184346,0.6931471805599453,0
13993,43,9,3466.36,8.151148776464021,2.302585092994046,0
13994,4,6,2274.14,7.729796867953175,1.9459101490553132,0
13995,15,5,1393.69,7.240427447338227,1.791759469228055,0
13999,10,12,3901.81,8.269452085493503,2.5649493574615367,0
14000,211,1,635.66,6.456235761113554,0.6931471805599453,0
14001,46,3,2043.0800000000002,7.622703089500935,1.3862943611198906,0
14002,134,2,529.73,6.274253417348632,1.0986122886681098,0
14004,43,7,4582.64,8.430248721279204,2.0794415416798357,0
14005,10,5,2874.72,7.964058356660503,1.791759469228055,0
14006,116,3,962.19,6.870250692440862,1.3862943611198906,0
14009,198,2,695.61,6.546225713269575,1.0986122886681098,0
14012,278,1,328.8,5.7984864101254985,0.6931471805599453,0
14013,110,3,473.02,6.161249514897758,1.3862943611198906,0
14014,77,1,505.18,6.226892337255411,0.6931471805599453,0
14015,53,1,917.34,6.8225676924206855,0.6931471805599453,0
14016,162,4,4341.21,8.376138714077541,1.6094379124341003,0
14019,47,3,1421.61,7.260248491657529,1.3862943611198906,0
14020,17,2,642.8,6.467388118864708,1.0986122886681098,0
14021,155,3,631.9,6.45031243178126,1.3862943611198906,0
14022,225,1,440.0,6.089044875446846,0.6931471805599453,0
14023,7,2,584.07,6.371731498193053,1.0986122886681098,0
14024,122,2,327.7,5.795145480670174,1.0986122886681098,0
14027,61,1,104.82,4.661739537475985,0.6931471805599453,0
14029,63,2,467.66,6.149877558850261,1.0986122886681098,0
14030,18,8,2358.84,7.766349099111192,2.1972245773362196,0
14031,7,19,17286.86,9.757759800051202,2.995732273553991,0
14032,2,11,2975.59,7.998533628991687,2.4849066497880004,0
14034,22,3,648.89,6.476803117799309,1.3862943611198906,0
14035,29,5,1428.02,7.264744173633186,1.791759469228055,0
14036,285,1,626.65,6.441982686264217,0.6931471805599453,0
14037,176,2,147.20000000000002,4.998562712861987,1.0986122886681098,0
14038,78,3,1560.38,7.353325324586606,1.3862943611198906,0
14039,33,1,152.2,5.0317442573064906,0.6931471805599453,0
14040,41,12,3560.32,8.177886541638598,2.5649493574615367,0
14041,266,1,141.41,4.958710221231336,0.6931471805599453,0
14044,27,4,646.42,6.472995233816948,1.6094379124341003,0
14045,109,4,1659.75,7.415024586545351,1.6094379124341003,0
14046,284,1,154.99,5.049791902630777,0.6931471805599453,0
14047,9,5,1308.6100000000001,7.177484661947137,1.791759469228055,0
14048,305,1,409.93,6.018422883689063,0.6931471805599453,0
14049,17,4,5578.72,8.626893874904868,1.6094379124341003,0
14050,32,2,746.36,6.616546996753798,1.0986122886681098,0
14051,1,23,15610.390000000001,9.655756055028828,3.1780538303479458,0
14052,20,1,225.36,5.422126652274323,0.6931471805599453,0
14053,124,2,260.25,5.565477803279021,1.0986122886681098,0
14054,65,1,92.46,4.53753353727228,0.6931471805599453,0
14055,106,1,725.6400000000001,6.588431169193958,0.6931471805599453,0
14056,1,23,8152.71,9.006228317380044,3.1780538303479458,0
14057,24,17,6211.66,8.734344424600405,2.8903717578961645,0
14059,267,1,183.6,5.218191322068752,0.6931471805599453,0
14060,5,19,6140.42,8.722811264760628,2.995732273553991,0
14062,10,12,10464.85,9.255872854706382,2.5649493574615367,0
14064,29,5,1334.34,7.1969412200564244,1.791759469228055,0
14066,267,1,152.55,5.034026246886832,0.6931471805599453,0
14067,64,2,374.7,5.928790952579924,1.0986122886681098,0
14068,320,1,265.85,5.586686702779954,0.6931471805599453,0
14071,4,8,1437.57,7.271404843608142,2.1972245773362196,0
14073,32,1,151.04,5.024143644121048,0.6931471805599453,0
14075,5,3,942.26,6.849341960431477,1.3862943611198906,0
14076,129,1,118.67,4.784737954585425,0.6931471805599453,0
14077,41,5,499.41999999999996,6.2154477458196355,1.791759469228055,0
14078,102,6,1049.37,6.956897762032364,1.9459101490553132,0
14079,125,1,375.1,5.929855065476291,0.6931471805599453,0
14080,33,1,45.599999999999994,3.8416005411316,0.6931471805599453,0
14081,302,2,921.62,6.827217448755657,1.0986122886681098,0
14082,365,1,182.25,5.2108513407667605,0.6931471805599453,0
14083,4,9,1002.9,6.911647693697481,2.302585092994046,0
14085,2,18,4421.29,8.394412940452025,2.9444389791664403,0
14087,3,1,191.47,5.259940297427033,0.6931471805599453,0
14088,10,13,50491.81,10.829586228889369,2.6390573296152584,0
14089,57,1,158.75,5.073610093257644,0.6931471805599453,0
14090,325,1,76.32000000000001,4.34795265434013,0.6931471805599453,0
14092,8,14,4076.91,8.313339881248881,2.70805020110221,0
14093,12,1,433.86,6.075024140206913,0.6931471805599453,0
14096,4,17,65164.79,11.084689916963537,2.8903717578961645,1
14098,37,1,147.35,4.999574346736831,0.6931471805599453,0
14099,16,11,3104.17,8.040823743271407,2.4849066497880004,0
14100,138,1,191.95000000000002,5.262431087983628,0.6931471805599453,0
14101,74,6,5976.79,8.695806213421232,1.9459101490553132,0
14102,5,5,1105.8799999999999,7.009300525748804,1.791759469228055,0
14104,155,2,216.20999999999998,5.380864627515602,1.0986122886681098,0
14105,239,1,1266.23,7.144588695022355,0.6931471805599453,0
14107,52,7,2703.23,7.902572492717126,2.0794415416798357,0
14108,31,2,597.91,6.395111336409363,1.0986122886681098,0
14109,73,1,144.2,4.978112102390695,0.6931471805599453,0
14110,4,12,5683.15,8.645436878735076,2.5649493574615367,0
14111,14,4,692.85,6.54225579881702,1.6094379124341003,0
14112,23,7,2915.15,7.978019532134758,2.0794415416798357,0
14113,4,4,1840.42,7.518292292095946,1.6094379124341003,0
14114,274,2,386.53,5.959793265151517,1.0986122886681098,0
14116,20,5,1382.74,7.2325452572578,1.791759469228055,0
14117,144,1,90.0,4.51085950651685,0.6931471805599453,0
14121,4,4,2780.15,7.930619790211972,1.6094379124341003,0
14124,84,1,419.58000000000004,6.041634711020558,0.6931471805599453,0
14125,11,3,2720.63,7.908986244508535,1.3862943611198906,0
14126,8,3,706.1300000000001,6.56121452452395,1.3862943611198906,0
14127,123,3,709.71,6.566264470368445,1.3862943611198906,0
14128,61,2,637.5,6.459121675472594,1.0986122886681098,0
14129,2,5,1123.8600000000001,7.025413862450224,1.791759469228055,0
14130,319,1,480.91,6.177757374624178,0.6931471805599453,0
14132,2,11,3586.0299999999997,8.185079841032296,2.4849066497880004,0
14133,130,3,605.64,6.4079355343926805,1.3862943611198906,0
14135,2,15,4690.31,8.453467140135627,2.772588722239781,0
14138,2,2,965.8800000000001,6.874074392613249,1.0986122886681098,0
14139,46,1,415.82,6.032654473932845,0.6931471805599453,0
14140,4,2,935.05,6.841668893854277,1.0986122886681098,0
14141,3,4,915.13,6.820158276001622,1.6094379124341003,0
14142,373,1,311.81,5.745595977469612,0.6931471805599453,0
14143,134,1,115.8,4.760463070394127,0.6931471805599453,0
14145,47,4,3742.2,8.227696139552007,1.6094379124341003,0
14146,9,5,4191.0,8.340933226000878,1.791759469228055,0
14147,78,2,483.4,6.182911011678937,1.0986122886681098,0
14148,234,1,157.2,5.063860055333554,0.6931471805599453,0
14149,221,1,446.62,6.103944658191983,0.6931471805599453,0
14150,36,2,658.64,6.49169423166057,1.0986122886681098,0
14152,75,2,621.29,6.433406222026163,1.0986122886681098,0
14154,239,2,1345.62,7.205353028221294,1.0986122886681098,0
14155,266,1,118.75,4.785406236291025,0.6931471805599453,0
14156,10,55,117210.08,11.671731690905643,4.02535169073515,1
14157,20,2,424.89000000000004,6.054181096963448,1.0986122886681098,0
14158,40,1,507.66,6.231779816930511,0.6931471805599453,0
14159,20,11,4630.35,8.44060368125393,2.4849066497880004,0
14161,216,3,1097.6200000000001,7.001810125730978,1.3862943611198906,0
14162,174,2,289.36,5.67112153241664,1.0986122886681098,0
14163,87,4,2445.91,7.802581283035999,1.6094379124341003,0
14164,71,2,1631.77,7.398033237980444,1.0986122886681098,0
14165,276,1,120.44,4.79942031364732,0.6931471805599453,0
14167,39,4,562.59,6.334327036786916,1.6094379124341003,0
14171,98,1,363.79,5.899321845543751,0.6931471805599453,0
14173,11,4,450.84,6.1133281348648225,1.6094379124341003,0
14174,33,1,134.46,4.908676393786758,0.6931471805599453,0
14175,60,3,3222.3,8.078160958464125,1.3862943611198906,0
14176,297,4,576.9000000000001,6.359400843323733,1.6094379124341003,0
14177,86,4,549.46,6.310754292305705,1.6094379124341003,0
14178,9,7,1600.26,7.378546098312443,2.0794415416798357,0
14179,41,2,701.57,6.554745040371868,1.0986122886681098,0
14180,11,25,4748.52,8.465798839290947,3.258096538021482,0
14184,67,1,452.89,6.1178548779353035,0.6931471805599453,0
14185,331,1,197.65,5.291544482260608,0.6931471805599453,0
14188,31,6,2054.36,7.628206294069428,1.9459101490553132,0
14189,2,15,4654.08,8.44571437538519,2.772588722239781,0
14191,2,13,4684.76,8.452283401366893,2.6390573296152584,0
14193,68,2,853.39,6.750387764017586,1.0986122886681098,0
14194,5,21,11349.52,9.337018836838048,3.091042453358316,0
14195,202,2,1012.0,6.920671504248683,1.0986122886681098,0
14196,107,1,335.52,5.818657582682612,0.6931471805599453,0
14198,18,4,701.4,6.554503042320907,1.6094379124341003,0
14199,218,1,185.39999999999998,5.2278949022514904,0.6931471805599453,0
14201,60,7,747.44,6.617991040326031,2.0794415416798357,0
14204,2,1,150.61,5.021311434093491,0.6931471805599453,0
14205,17,2,466.7,6.147827064731841,1.0986122886681098,0
14206,239,1,328.15999999999997,5.796543954737512,0.6931471805599453,0
14208,95,1,151.74,5.0287371294602385,0.6931471805599453,0
14209,11,6,2073.43,7.637441696132993,1.9459101490553132,0
14210,106,6,1905.8400000000001,7.553202700664662,1.9459101490553132,0
14211,53,9,2241.1,7.715168205670426,2.302585092994046,0
14212,90,1,1070.48,6.976796149317125,0.6931471805599453,0
14214,31,5,1004.38,6.913120858480547,1.791759469228055,0
14215,12,6,1789.72,7.490373052597007,1.9459101490553132,0
14216,3,4,1839.3,7.517683880791149,1.6094379124341003,0
14217,2,17,2004.98,7.603887998382448,2.8903717578961645,0
14218,43,1,169.48000000000002,5.1386179877903615,0.6931471805599453,0
14219,4,1,89.94,4.510199948396864,0.6931471805599453,0
14220,247,2,632.4,6.45110213410454,1.0986122886681098,0
14221,42,9,3432.8,8.141422798643111,2.302585092994046,0
14222,177,1,683.17,6.528206424753791,0.6931471805599453,0
14223,92,3,991.13,6.89985414708588,1.3862943611198906,0
14224,110,4,1009.73,6.918428121038441,1.6094379124341003,0
14226,29,5,2214.79,7.703364278033695,1.791759469228055,0
14227,26,10,3350.96,8.117300528356548,2.3978952727983707,0
14229,52,3,1547.2,7.344848244770613,1.3862943611198906,0
14231,184,3,925.71,6.831640679513165,1.3862943611198906,0
14232,43,5,2048.07,7.625141310661702,1.791759469228055,0
14233,49,4,1462.72,7.288736419398735,1.6094379124341003,0
14234,22,4,754.12,6.626876677016689,1.6094379124341003,0
14235,75,5,3144.86,8.053842581674434,1.791759469228055,0
14236,81,2,490.86,6.198194123153937,1.0986122886681098,0
14237,373,1,161.0,5.087596335232384,0.6931471805599453,0
14238,326,1,146.85,4.996198246298486,0.6931471805599453,0
14239,43,11,2380.85,7.775632775640216,2.4849066497880004,0
14240,30,2,890.34,6.792725948397371,1.0986122886681098,0
14241,184,1,213.70000000000002,5.369241704884735,0.6931471805599453,0
14242,235,2,280.55,5.640310051700627,1.0986122886681098,0
14243,9,10,2588.77,7.859324347661553,2.3978952727983707,0
14245,220,2,1693.45,7.435113483382488,1.0986122886681098,0
14246,111,3,1474.06,7.296453945912696,1.3862943611198906,0
14247,278,1,136.76999999999998,4.925585628056507,0.6931471805599453,0
14248,318,1,302.58,5.715645167198713,0.6931471805599453,0
14250,7,3,1904.05,7.552263533935522,1.3862943611198906,0
14251,2,5,2879.7000000000003,7.965788599152331,1.791759469228055,0
14256,260,2,969.0600000000001,6.8773579252545485,1.0986122886681098,0
14257,64,5,3099.7200000000003,8.039389621570026,1.791759469228055,0
14258,9,9,12669.98,9.447069618390275,2.302585092994046,0
14259,142,1,120.0,4.795790545596741,0.6931471805599453,0
14261,51,2,1163.45,7.060004151519799,1.0986122886681098,0
14262,8,8,2618.23,7.870635660430322,2.1972245773362196,0
14264,155,2,333.97,5.814040975576219,1.0986122886681098,0
14265,109,2,530.18,6.275100946851013,1.0986122886681098,0
14267,163,3,1516.24,7.3246481738226015,1.3862943611198906,0
14270,332,1,492.65000000000003,6.201826764057459,0.6931471805599453,0
14271,226,1,112.32,4.730215674962316,0.6931471805599453,0
14272,74,2,437.96,6.0844082927507195,1.0986122886681098,0
14273,51,4,559.97,6.329667428156979,1.6094379124341003,0
14276,99,3,1119.74,7.021744460399267,1.3862943611198906,0
14277,15,3,4188.0,8.340217320947035,1.3862943611198906,0
14280,197,1,134.04,4.905571030847647,0.6931471805599453,0
14282,3,15,3701.44,8.216747340743936,2.772588722239781,0
14284,31,2,595.25,6.390660042202551,1.0986122886681098,0
14285,21,4,1910.01,7.555387177088957,1.6094379124341003,0
14286,24,3,4628.75,8.440258149942116,1.3862943611198906,0
14287,8,3,176.63,5.179702735211794,1.3862943611198906,0
14288,213,1,426.6,6.05818817915089,0.6931471805599453,0
14289,9,6,911.26,6.815925037163848,1.9459101490553132,0
14290,11,5,2314.65,7.747445704647496,1.791759469228055,0
14291,2,11,3883.25,8.264685193972111,2.4849066497880004,0
14292,8,9,4871.93,8.491450677872692,2.302585092994046,0
14293,3,4,1046.56,6.954218929392177,1.6094379124341003,0
14295,40,1,166.20000000000002,5.119190700650601,0.6931471805599453,0
14297,18,4,1305.33,7.174976957856922,1.6094379124341003,0
14298,8,44,51527.3,10.849886450287096,3.8066624897703196,1
14299,8,9,3965.62,8.285669625656425,2.302585092994046,0
14300,19,1,43.2,3.7887247890836524,0.6931471805599453,0
14301,117,1,640.14,6.463247841809304,0.6931471805599453,0
14304,223,1,383.45,5.9518137414781895,0.6931471805599453,0
14305,71,3,1858.96,7.528310261099659,1.3862943611198906,0
14306,51,2,2093.32,7.646984197329087,1.0986122886681098,0
14307,89,6,2995.72,8.005273636192019,1.9459101490553132,0
14309,8,9,2352.53,7.763671607732549,2.302585092994046,0
14311,243,1,310.26,5.740628575776864,0.6931471805599453,0
14312,47,6,1611.59,7.385596861065875,1.9459101490553132,0
14314,107,1,120.0,4.795790545596741,0.6931471805599453,0
14315,45,6,2481.13,7.816872341508149,1.9459101490553132,0
14317,65,1,508.58000000000004,6.233586857019973,0.6931471805599453,0
14320,207,2,477.79,6.17126208791851,1.0986122886681098,0
14321,11,5,1530.75,7.334166151605764,1.791759469228055,0
14323,115,2,605.0600000000001,6.406978991069148,1.0986122886681098,0
14326,242,1,183.85,5.219544685382641,0.6931471805599453,0
14327,163,1,311.65,5.745084354013307,0.6931471805599453,0
14329,17,7,4975.24,8.512429864767167,2.0794415416798357,0
14331,124,2,462.65999999999997,6.139151525006747,1.0986122886681098,0
14332,23,3,840.21,6.734841331537249,1.3862943611198906,0
14333,68,1,415.2,6.031165913959534,0.6931471805599453,0
14334,17,8,2552.21,7.845106670027843,2.1972245773362196,0
14335,16,2,454.86,6.1221857448309915,1.0986122886681098,0
14336,17,4,1614.91,7.387653544460817,1.6094379124341003,0
14338,161,2,588.22,6.3787996283436765,1.0986122886681098,0
14339,243,1,309.52,5.73824831153748,0.6931471805599453,0
14340,219,1,134.7,4.9104465668408235,0.6931471805599453,0
14341,45,8,2166.98,7.6815511374247345,2.1972245773362196,0
14342,21,4,668.5600000000001,6.506620780234419,1.6094379124341003,0
14344,127,8,889.9300000000001,6.7922658609726465,2.1972245773362196,0
14345,39,1,108.97999999999999,4.700298531079668,0.6931471805599453,0
14346,121,2,1021.58,6.9300841244652,1.0986122886681098,0
14348,260,1,409.57,6.017546438106483,0.6931471805599453,0
14349,10,1,133.5,4.901564199041894,0.6931471805599453,0
14350,274,1,282.93,5.6487277289070565,0.6931471805599453,0
14351,165,1,51.0,3.9512437185814275,0.6931471805599453,0
14352,157,4,1078.96,6.984679282395341,1.6094379124341003,0
14353,215,1,90.6,4.517431271680085,0.6931471805599453,0
14354,6,2,163.62,5.103639787544498,1.0986122886681098,0
14355,366,1,174.4,5.1670690799380825,0.6931471805599453,0
14356,80,2,701.23,6.5542609856927125,1.0986122886681098,0
14357,43,1,225.12,5.42106583180709,0.6931471805599453,0
14359,19,3,912.18,6.816933013408364,1.3862943611198906,0
14360,32,4,2118.03,7.658713715789601,1.6094379124341003,0
14362,22,1,151.5,5.0271645960474665,0.6931471805599453,0
14364,109,8,3717.35,8.221035300483413,2.1972245773362196,0
14367,8,16,9227.82,9.13008647533716,2.833213344056216,0
14368,320,1,155.0,5.049856007249537,0.6931471805599453,0
14371,295,1,100.5,4.620058798481842,0.6931471805599453,0
14373,358,1,76.55,4.350922889622548,0.6931471805599453,0
14375,185,1,235.56,5.466201875544222,0.6931471805599453,0
14377,191,2,617.05,6.426569360333832,1.0986122886681098,0
14379,44,2,348.1,5.855358414110991,1.0986122886681098,0
14381,52,1,202.68,5.316550134809097,0.6931471805599453,0
14382,26,1,615.49,6.424042101872682,0.6931471805599453,0
14383,38,3,1247.69,7.129850280760371,1.3862943611198906,0
14385,9,3,202.11,5.3137477042033945,1.3862943611198906,0
14386,297,1,142.4,4.96563792816552,0.6931471805599453,0
14387,33,3,1727.6,7.455067111318538,1.3862943611198906,0
14388,10,8,3212.84,8.07522176285542,2.1972245773362196,0
14389,65,2,1043.46,6.9512552844279885,1.0986122886681098,0
14390,10,9,4642.57,8.443238745938231,2.302585092994046,0
14393,218,1,67.95,4.233381604239311,0.6931471805599453,0
14395,2,9,3479.91,8.15504903283773,2.302585092994046,0
14396,65,2,487.99,6.192342039368019,1.0986122886681098,0
14397,3,19,2612.96,7.868621591848266,2.995732273553991,0
14400,149,1,574.7,6.355586691681764,0.6931471805599453,0
14401,4,13,4051.48,8.307084318372484,2.6390573296152584,0
14403,130,4,1475.81,7.297639635123279,1.6094379124341003,0
14404,34,6,1449.32,7.2795395007214125,1.9459101490553132,0
14406,119,1,156.75,5.061011501421323,0.6931471805599453,0
14407,107,6,2157.73,7.677275364797242,1.9459101490553132,0
14408,11,7,2599.03,7.8632782624045445,2.0794415416798357,0
14409,71,6,2059.4500000000003,7.630679684529584,1.9459101490553132,0
14410,92,9,1100.27,7.004219338265954,2.302585092994046,0
14411,311,1,1063.0,6.96979066990159,0.6931471805599453,0
14412,43,2,770.03,6.647727283312172,1.0986122886681098,0
14413,362,1,121.05,4.804430796838969,0.6931471805599453,0
14414,92,7,1496.98,7.311872812853191,2.0794415416798357,0
14415,1,13,5855.57,8.675319386969873,2.6390573296152584,0
14416,22,2,490.22,6.1968920926164115,1.0986122886681098,0
14418,4,3,1937.25,7.569540783099068,1.3862943611198906,0
14419,11,6,1051.79,6.959199062045698,1.9459101490553132,0
14420,99,1,387.52,5.962344648534129,0.6931471805599453,0
14421,57,2,813.11,6.702095492007746,1.0986122886681098,0
14422,1,6,4263.64,8.358113048391361,1.9459101490553132,0
14423,218,1,265.2,5.5842479059610115,0.6931471805599453,0
14424,18,1,322.08,5.777899970574095,0.6931471805599453,0
14426,24,10,4481.67,8.407974130025062,2.3978952727983707,0
14427,50,2,363.34000000000003,5.898087497602683,1.0986122886681098,0
14428,7,5,1224.06,7.110745101371203,1.791759469228055,0
14431,303,1,470.36,6.1556221332742656,0.6931471805599453,0
14432,10,6,2248.5,7.7184632482812265,1.9459101490553132,0
14434,22,6,1372.8,7.225335901779781,1.9459101490553132,0
14436,99,1,89.06,4.500476114873425,0.6931471805599453,0
14437,366,1,63.0,4.1588830833596715,0.6931471805599453,0
14438,306,1,131.9,4.8895969657192,0.6931471805599453,0
14439,320,1,2661.24,7.8869231526671975,0.6931471805599453,0
14440,8,5,2357.6800000000003,7.765857419506838,1.791759469228055,0
14441,1,4,1712.89,7.446520919735376,1.6094379124341003,0
14442,205,2,1589.82,7.372004885545176,1.0986122886681098,0
14443,54,4,1420.2,7.259256864146872,1.6094379124341003,0
14446,1,4,1010.35,6.9190413509991044,1.6094379124341003,0
14447,19,5,1163.23,7.059815203273879,1.791759469228055,0
14448,9,2,375.35,5.930519561480541,1.0986122886681098,0
14449,19,4,885.8,6.787619477742156,1.6094379124341003,0
14450,181,3,483.25,6.182601302287106,1.3862943611198906,0
14451,60,2,643.9,6.469095266016332,1.0986122886681098,0
14452,11,2,259.05,5.560873920219081,1.0986122886681098,0
14453,190,1,119.93,4.795211865797184,0.6931471805599453,0
14456,5,9,3017.28,8.012442411697599,2.302585092994046,0
14457,311,1,113.64,4.741796783519916,0.6931471805599453,0
14459,155,1,1837.92,7.516933721754878,0.6931471805599453,0
14460,110,3,434.34,6.076127334986691,1.3862943611198906,0
14461,148,3,2103.06,7.651624090561262,1.3862943611198906,0
14462,66,11,1980.57,7.591644738779161,2.4849066497880004,0
14463,98,3,529.62,6.2740461341708045,1.3862943611198906,0
14465,247,3,1038.44,6.946437385574481,1.3862943611198906,0
14466,29,7,2272.4,7.72903178725261,2.0794415416798357,0
14467,18,4,596.26,6.392352529473033,1.6094379124341003,0
14470,12,2,461.19,6.135976061950666,1.0986122886681098,0
14472,104,8,1852.67,7.524922736755564,2.1972245773362196,0
14473,74,2,234.34000000000003,5.461031277035783,1.0986122886681098,0
14474,46,1,547.66,6.3074789418267985,0.6931471805599453,0
14475,72,3,925.85,6.831791740175098,1.3862943611198906,0
14476,257,1,193.0,5.267858159063328,0.6931471805599453,0
14477,20,4,1309.6,7.178240326605397,1.6094379124341003,0
14479,254,2,316.25,5.759690106594497,1.0986122886681098,0
14480,11,1,279.05,5.634968158655841,0.6931471805599453,0
14481,165,2,636.51,6.457569963184063,1.0986122886681098,0
14482,18,6,2022.81,7.6127371524831755,1.9459101490553132,0
14483,282,1,137.1,4.9279780604152466,0.6931471805599453,0
14484,50,1,321.92,5.777404614526815,0.6931471805599453,0
14485,39,1,162.8,5.098646171418969,0.6931471805599453,0
14487,27,6,1165.48,7.06174594600803,1.9459101490553132,0
14488,68,1,1064.28,6.97099295438666,0.6931471805599453,0
14489,207,1,463.38,6.14070318257422,0.6931471805599453,0
14491,175,2,340.93,5.834606037750557,1.0986122886681098,0
14493,7,5,2383.2400000000002,7.7766356942591806,1.791759469228055,0
14494,26,1,139.56,4.945634443878841,0.6931471805599453,0
14495,51,2,123.8,4.826712455935327,1.0986122886681098,0
14496,312,2,538.8100000000001,6.2912172257920815,1.0986122886681098,0
14497,309,1,475.37,6.166194863206115,0.6931471805599453,0
14498,43,5,1957.32,7.579842241810434,1.791759469228055,0
14499,26,3,808.44,6.696342650543626,1.3862943611198906,0
14500,88,3,356.85,5.880113904184607,1.3862943611198906,0
14501,184,2,251.21,5.530262073815315,1.0986122886681098,0
14502,20,11,2429.83,7.795988041800972,2.4849066497880004,0
14503,3,6,3543.26,8.173084672465158,1.9459101490553132,0
14504,47,4,673.26,6.513615793203887,1.6094379124341003,0
14505,17,8,5859.43,8.675978258718553,2.1972245773362196,0
14506,17,5,1960.65,7.5815412348134545,1.791759469228055,0
14507,24,6,1367.88,7.221748166223715,1.9459101490553132,0
14508,22,2,268.05,5.594897235935429,1.0986122886681098,0
14511,11,5,1314.81,7.182207724562218,1.791759469228055,0
14512,188,2,275.28,5.621414844220772,1.0986122886681098,0
14513,101,3,455.59000000000003,6.1237858328484185,1.3862943611198906,0
14514,61,3,990.2,6.898916330314933,1.3862943611198906,0
14515,18,6,2076.89,7.63910823474312,1.9459101490553132,0
14517,33,2,330.45,5.8034769686874,1.0986122886681098,0
14518,64,1,174.37,5.166898027681201,0.6931471805599453,0
14520,2,2,270.6,5.604330395684541,1.0986122886681098,0
14522,24,4,974.54,6.882991163835519,1.6094379124341003,0
14523,108,1,241.09,5.489309557845162,0.6931471805599453,0
14524,32,9,1843.83,7.520142411307983,2.302585092994046,0
14525,20,9,4215.9,8.346855539924958,2.302585092994046,0
14527,3,55,8507.13,9.048777455940112,4.02535169073515,0
14528,37,1,364.21999999999997,5.900499911733888,0.6931471805599453,0
14529,60,3,578.61,6.362355463575814,1.3862943611198906,0
14530,26,6,2862.11,7.959663725596504,1.9459101490553132,0
14532,236,4,932.85,6.839315825759616,1.6094379124341003,0
14533,25,7,1949.72,7.575953814178117,2.0794415416798357,0
14534,3,18,4397.3,8.38897338161233,2.9444389791664403,0
14535,60,3,2854.84,7.957121299481198,1.3862943611198906,0
14536,260,1,170.95,5.147203736878275,0.6931471805599453,0
14537,58,1,355.56,5.876502528638301,0.6931471805599453,0
14538,65,2,388.25,5.964221810714108,1.0986122886681098,0
14539,16,2,537.48,6.288750355702458,1.0986122886681098,0
14540,10,3,952.66,6.860307213794826,1.3862943611198906,0
14541,59,8,1453.35,7.282314344394418,2.1972245773362196,0
14542,186,1,103.25,4.646791860678911,0.6931471805599453,0
14543,29,16,3599.73,8.188891881665345,2.833213344056216,0
14544,24,2,2004.3,7.603548954482988,1.0986122886681098,0
14546,5,5,2573.93,7.853577628262313,1.791759469228055,0
14547,4,8,3974.75,8.287968688536026,2.1972245773362196,0
14548,151,2,652.8,6.48280149429011,1.0986122886681098,0
14549,311,1,289.24,5.670708166926771,0.6931471805599453,0
14550,11,2,757.37,6.631171393196389,1.0986122886681098,0
14551,18,2,186.23,5.232337807614061,1.0986122886681098,0
14552,152,1,164.22,5.10727791913436,0.6931471805599453,0
14553,19,5,859.27,6.757246293462842,1.791759469228055,0
14554,10,4,2279.4900000000002,7.7321456111388525,1.6094379124341003,0
14555,57,2,312.54,5.747926943640385,1.0986122886681098,0
14557,85,1,788.38,6.671247827209794,0.6931471805599453,0
14560,7,22,2237.77,7.71368188689169,3.1354942159291497,0
14561,76,3,1080.76,6.986344623342368,1.3862943611198906,0
14562,4,18,5006.77,8.518745985207708,2.9444389791664403,0
